NOME;FASE;TURMA;ANO_INGRESSO;BOLSISTA;INDE;CG;CF;CT;PEDRA;DESTAQUE_IEG;DESTAQUE_IDA;DESTAQUE_IPV;IAA;IEG;IPS;IDA;NOTA_PORT;NOTA_MAT;NOTA_ING;QTD_AVAL;IPP;REC_AVA_1;REC_AVA_2;REC_AVA_3;REC_AVA_4;INDICADO_BOLSA;PONTO_VIRADA;IPV;IAN;NIVEL_IDEAL;ANO
ALUNO-824;2.0;U;2019.0;Não;5.914900545454545;737.0;134.0;15.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.000020000000001;6.060606060606061;7.5;4.25;4.5;4.0;;3.0;6.25;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;5.888886666666666;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-825;3.0;B;2018.0;Sim;5.705118585573055;759.0;109.0;9.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;5.579065150087494;4.375;5.477777777777778;4.666666666666667;5.0;6.766666666666667;4.0;7.8125;Promovido de Fase;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não;Não;4.916665;5.0;Fase 5 (1º EM);2022
ALUNO-828;6.0;A;2016.0;Sim;6.259109685300206;692.0;13.0;13.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.58335;4.845885093167702;8.125;3.833333333333334;4.666666666666667;4.0;2.833333333333333;4.0;7.96875;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Não;Não;7.27778;5.0;Fase 7 (3º EM);2022
ALUNO-829;4.0;F;2017.0;Não;7.117600108225108;450.0;36.0;8.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.16668;8.249458874458874;5.625;5.666666666666667;5.833333333333333;6.166666666666667;5.0;4.0;6.71875;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;5.91666;10.0;Fase 4 (9º ano);2022
ALUNO-830;5.0;B;2017.0;Sim;8.135882296296298;103.0;9.0;3.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.58335;9.241898148148149;6.25;7.166666666666667;4.5;8.0;9.0;3.0;6.458333333333334;Promovido de Fase;Mantido na Fase atual;Promovido de Fase + Bolsa;;Não;Não;8.125005;10.0;Fase 5 (1º EM);2022
ALUNO-831;2.0;U;2019.0;Não;6.445832675903806;650.0;115.0;10.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;9.104156712852363;7.5;3.0;1.333333333333333;4.666666666666667;;3.0;6.25;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;5.999996666666668;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-832;3.0;E;2022.0;Não;8.62014138888889;27.0;7.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.375;7.5;6.944444444444446;7.0;6.666666666666667;7.166666666666667;4.0;9.0625;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Mantido na Fase atual;Sim;Sim;8.5000025;10.0;Fase 3 (7º e 8º ano);2022
ALUNO-834;3.0;A;2021.0;Não;6.614515690283401;621.0;81.0;14.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;7.739245951417004;7.5;4.5;3.333333333333333;5.666666666666667;4.5;4.0;7.5;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não;Não;6.8749975;5.0;Fase 5 (1º EM);2022
ALUNO-835;2.0;K;2016.0;Não;5.661425060985798;769.0;142.0;12.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;6.182121971595657;5.0;3.25;2.666666666666667;3.833333333333333;;3.0;6.25;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;5.999993333333334;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-836;0.0;O;2022.0;Não;6.894444777777777;527.0;151.0;12.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;7.638888888888888;7.5;6.0;6.0;6.0;;2.0;5.0;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.333325;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-839;1.0;D;2022.0;Não;8.079349826086958;123.0;28.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.855072463768115;7.5;8.0;7.666666666666667;8.333333333333334;;3.0;6.25;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;8.166666666666668;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-840;0.0;I;2019.0;Não;7.151334755991286;443.0;130.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;8.485838779956426;6.875;7.25;7.333333333333333;7.166666666666667;;2.0;5.0;Promovido de Fase;Promovido de Fase;;;Não;Não;7.083325;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-841;0.0;Y;2022.0;Não;6.83936507936508;543.0;154.0;9.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91668;8.230158730158731;4.375;7.716666666666667;7.8;7.633333333333333;;2.0;4.375;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.41666;5.0;Fase 1 (4º ano);2022
ALUNO-843;7.0;A;2021.0;Não;5.783934045751634;752.0;17.0;9.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.33334;5.226960784313724;5.0;4.111111111111112;3.333333333333333;2.6;6.400000000000001;4.0;6.71875;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não;Não;7.055553333333332;5.0;Fase 8 (Universitários);2022
ALUNO-844;1.0;R;2022.0;Não;7.308335555555557;384.0;99.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.500020000000001;8.61111111111111;7.5;6.75;5.5;8.0;;3.0;6.25;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.555556666666667;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-847;0.0;A;2022.0;Não;7.862026142857143;181.0;50.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;8.714285714285715;8.125;7.949999999999999;8.933333333333334;6.966666666666666;;2.0;5.0;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;6.333335;10.0;ALFA  (2º e 3º ano);2022
ALUNO-848;3.0;M;2019.0;Não;6.030205833333333;723.0;102.0;13.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;7.1875;7.5;3.916666666666667;3.833333333333333;4.0;;4.0;7.34375;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;5.3749875;5.0;Fase 4 (9º ano);2022
ALUNO-850;4.0;B;2016.0;Sim;7.388203535794046;365.0;29.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;7.776784067859118;5.0;6.711111111111111;5.666666666666667;7.0;7.466666666666666;4.0;7.65625;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;7.1666625;10.0;Fase 4 (9º ano);2022
ALUNO-851;1.0;L;2019.0;Não;8.040676603174603;134.0;32.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.682539682539682;7.5;8.583333333333334;8.333333333333334;8.833333333333334;;3.0;6.041666666666667;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;;Sim;Não;7.666666666666667;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-852;0.0;I;2022.0;Não;7.347305921568628;377.0;113.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;7.88235294117647;8.75;7.166666666666666;7.5;6.833333333333333;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.5;5.0;Fase 1 (4º ano);2022
ALUNO-853;1.0;U;2022.0;Não;7.928601818181819;160.0;39.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;9.090909090909092;7.5;7.75;8.0;7.5;;2.0;5.9375;Mantido na Fase atual;Promovido de Fase;;;Não;Sim;8.83334;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-854;2.0;M;2022.0;Não;7.403129618406286;360.0;52.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;8.092031425364757;7.5;5.666666666666666;4.833333333333333;6.5;;3.0;6.458333333333334;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.777773333333333;10.0;Fase 2 (5º e 6º ano);2022
ALUNO-855;3.0;M;2020.0;Não;6.355207500000001;667.0;89.0;9.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.75001;7.6875;7.5;4.25;3.0;5.5;;4.0;7.34375;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase + Bolsa;Sim;Não;5.5416575;5.0;Fase 5 (1º EM);2022
ALUNO-856;5.0;B;2022.0;Não;7.641655050108932;257.0;15.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.16668;9.27076525054466;7.5;7.166666666666667;7.0;5.666666666666667;8.833333333333334;3.0;6.041666666666667;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.91667;5.0;Fase 7 (3º EM);2022
ALUNO-857;1.0;L;2022.0;Não;7.779763904761905;209.0;52.0;6.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;9.523809523809524;7.5;7.5;6.666666666666667;8.333333333333334;;3.0;6.25;Promovido de Fase;Promovido de Fase;Promovido de Fase;;Não;Não;8.0;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-858;2.0;D;2019.0;Não;6.689521871961853;591.0;97.0;6.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;8.39898935980926;5.0;4.583333333333333;5.333333333333333;3.833333333333333;;3.0;4.375;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;;Não;Não;8.277776666666668;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-859;1.0;H;2022.0;Não;7.729168333333334;226.0;58.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;8.416666666666666;7.5;8.5;9.5;7.5;;2.0;5.625;Mantido na Fase atual;Promovido de Fase;;;Não;Não;7.916665;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-861;4.0;H;2020.0;Não;6.962409296451915;498.0;41.0;5.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.58335;6.278011204481793;6.875;6.877777777777777;5.333333333333333;6.666666666666667;8.633333333333333;4.0;7.1875;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Sim;Não;7.3333325;5.0;Fase 6 (2º EM);2022
ALUNO-862;1.0;R;2019.0;Não;7.785336999222999;206.0;50.0;6.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.50002;9.16278166278166;7.5;8.25;8.333333333333334;8.166666666666666;;3.0;6.25;Mantido na Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;;Sim;Sim;8.388893333333334;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-863;0.0;D;2022.0;Não;8.679763571428571;16.0;1.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.19047619047619;8.125;9.416666666666668;9.566666666666666;9.266666666666667;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.916665;10.0;ALFA  (2º e 3º ano);2022
ALUNO-864;2.0;Q;2022.0;Não;7.680083750915751;240.0;40.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.000020000000001;8.754578754578755;7.5;8.5;7.0;10.0;;3.0;6.458333333333334;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.666663333333332;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-865;1.0;K;2021.0;Não;6.254285403508773;694.0;168.0;11.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.50002;7.389473684210527;7.5;4.583333333333334;3.0;6.166666666666667;;3.0;6.041666666666667;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;6.277776666666666;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-866;1.0;A;2019.0;Sim;8.416724112554114;45.0;6.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.50002;9.72943722943723;7.5;9.583333333333332;9.666666666666666;9.5;;3.0;6.875;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;;Não;Sim;9.33334;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-868;0.0;D;2021.0;Não;7.569368138401559;285.0;80.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;8.888499025341131;8.125;6.916666666666666;7.0;6.833333333333333;;2.0;5.625;Promovido de Fase;Promovido de Fase;;;Não;Não;7.916665;5.0;Fase 1 (4º ano);2022
ALUNO-869;1.0;P;2022.0;Não;6.730094370370371;577.0;141.0;11.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;8.351851851851851;7.5;4.75;2.5;7.0;;3.0;6.041666666666667;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;6.777776666666666;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-870;2.0;L;2022.0;Não;8.427782;43.0;4.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;10.0;7.5;8.0;6.0;10.0;;3.0;6.666666666666666;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;;Não;Sim;9.555566666666666;5.0;Fase 3 (7º e 8º ano);2022
ALUNO-872;3.0;K;2017.0;Não;5.526750312169312;788.0;118.0;16.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.08333;5.727513227513228;5.625;4.333333333333333;3.666666666666667;6.0;3.333333333333333;4.0;7.1875;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;5.12499;5.0;Fase 4 (9º ano);2022
ALUNO-876;0.0;U;2022.0;Não;7.410072141650422;356.0;107.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;9.217024041585445;7.5;7.166666666666666;7.333333333333333;7.0;;2.0;5.0;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.16666;5.0;Fase 1 (4º ano);2022
ALUNO-877;3.0;M;2019.0;Não;6.05804740909091;717.0;100.0;12.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;6.607954545454545;7.5;4.75;2.833333333333333;6.666666666666667;;4.0;7.03125;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Alocado em Fase anterior;Não;Não;5.2083225;5.0;Fase 4 (9º ano);2022
ALUNO-879;1.0;G;2022.0;Não;6.625001666666667;617.0;149.0;7.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;8.833333333333332;5.0;5.5;6.0;5.0;;2.0;3.75;Mantido na Fase atual;Promovido de Fase;;;Não;Não;7.166665;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-881;1.0;E;2022.0;Não;8.057199636363638;132.0;31.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;9.848484848484848;7.5;7.833333333333333;8.666666666666666;7.0;;3.0;6.875;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;;Sim;Não;8.166670000000002;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-882;1.0;N;2022.0;Não;7.576531180695848;282.0;76.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;7.570145903479236;7.5;9.166666666666668;9.333333333333334;9.0;;3.0;5.625;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.333333333333333;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-883;1.0;E;2022.0;Não;7.791668;203.0;49.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;9.666666666666666;7.5;5.5;4.0;7.0;;3.0;6.25;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.166663333333332;10.0;Fase 1 (4º ano);2022
ALUNO-884;5.0;B;2021.0;Não;5.537423023965141;787.0;53.0;16.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;6.66668;5.995438453159041;7.5;4.9;5.0;6.166666666666667;3.533333333333333;3.0;4.583333333333333;Promovido de Fase;Mantido na Fase atual;Alocado em Fase anterior;;Não;Não;6.16667;2.5;Fase 8 (Universitários);2022
ALUNO-885;1.0;L;2021.0;Não;8.018089853232116;136.0;34.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;9.04876926616057;7.5;8.833333333333332;8.0;9.666666666666666;;3.0;6.25;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;;Sim;Não;8.333336666666668;5.0;Fase 2 (5º e 6º ano);2022
ALUNO-886;1.0;M;2020.0;Não;8.086112;120.0;27.0;3.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;9.666666666666666;7.5;7.25;7.833333333333333;6.666666666666667;;3.0;6.25;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;;Não;Não;6.888883333333333;10.0;Fase 1 (4º ano);2022
ALUNO-887;1.0;A;2022.0;Não;5.852779111111111;743.0;176.0;12.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;7.222222222222222;7.5;0.0;0.0;0.0;;3.0;4.583333333333333;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.499996666666666;10.0;Fase 1 (4º ano);2022
